obs,data marking,Stat Unit eng,Stat unit cym,Meas type eng,meas type cym,obs type eng,obstype cym,obs type val,unit mult,unit of meas eng,unit of meas cym,confidentiality,empty,geog,empt,empt,Time dim it id,Time dilab eng,time dilad cym,time type,emp,statpopid,statpopeng,ststpopcym,cdid,cdiddesc,empt,empt,empt,empt,empt,empt,empt,empt,dim1id,dim1labeng,dim1labcym,dim1itid,dim1iflabeng,dim1iflabcy,istot,issubtot,Dim2id,dim2labeng,dim2labcym,dim2itid,dim2iflabeng,dim2itlabcym,istot,issubtot,Dim3id,dim3labeng,dim3labcym,dim3itid,dim3iflabeng,dim3itlabcym,istot,issubtot,Dim4id,dim4labeng,dim4labcym,dim4itid,dim4iflabeng,dim4itlabcym,istot,issubtot
1149769,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAF,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
3210580,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAG,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1298836,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAH,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1911744,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAI,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
10596469,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAJ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
4705981,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAK,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
5890488,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,IAAAL,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
2767462,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCTA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1389125,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCTD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1378337,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCTG,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
33954389,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGTS,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
17947979,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGTT,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
16006410,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGTU,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
32631845,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
17147749,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
15484096,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
406930,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCPV,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
197785,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCPY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
209145,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCQB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
3753994,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCPW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1953495,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCPZ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1800499,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCQC,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
7818000,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAA,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
4195564,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
3622436,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAC,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
11174351,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
5874826,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAE,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
5299525,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
9478570,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAG,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
4926079,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAH,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
4552491,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAI,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
1322544,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAJ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
800230,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAK,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
522314,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AAAAL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
4160924,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCPX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
2151280,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCQA,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
2009644,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCQD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
32746124,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGRZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
17290048,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSA,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
15456076,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSB,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
31442643,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSE,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
16500133,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSF,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
14942510,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSG,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
338780,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTO,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
159835,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTP,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
178945,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTQ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3470426,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTR,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1763532,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTS,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1706894,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTT,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
7564225,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTU,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4061427,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTV,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3502798,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTW,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
10871346,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTX,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5738638,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTY,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5132708,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBTZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
9197866,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUW,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4776702,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUX,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4421163,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUY,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1303481,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
789914,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGVA,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
513566,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGVB,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3809206,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUQ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1923367,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUR,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1885840,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGUS,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1304222,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSC,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
718635,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSD,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
585586,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSE,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1286939,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSH,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
708899,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSI,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
578040,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSJ,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
86383,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVH,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
45411,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVI,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
40972,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVJ,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
394030,,People,,Count,,,,,1,People,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVN,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
